url,label
fotoimagestudio1.com/localhost/login.html?ssl=yes,FALSE
lidersuldistribuidora.com.br/aaa/ayo1/ayo1/,FALSE
ohsfca.jjhuddle.com/7fi19e5508432file/logine/login.php?email_SESSION['_email_Aq6&amp;op=confirm_account_3b2hF76Aq6&amp;tmpl=profile/myaccount&amp;aid=358301&amp;new_account=1&amp;import=1,FALSE
rdcamisas.com.br/shell/Access/Documents/Home/verification.php,FALSE
ortwein-naturheilpraxis.de/cache/index/dropbox/dropbox/,FALSE
poolscene.ca/za/590d9a291a7ef582c73f36a2f1108573/,FALSE
grupodoma.com.mx/dropbox/activity.vip.126.com/index.php,FALSE
grupodoma.com.mx/dropbox/activity.vip.126.com/vip.126.com.php?errorType=498&error&email=,FALSE
compuok.cl/Good/zip/secure/page/,FALSE
areksogiba.com/HII/a13.htm,FALSE
theforeclosures.net/wp-includes/GD/,FALSE
adf.ly/1e87cj,FALSE
reibatuta.com.br/js/extjs/css/ssl/log/,FALSE
mowebplus.com/booster1/booster1/booster1/index.php,FALSE
axiomtek-store.co.uk/log/PPL-Support/Confirm/websc_signin,FALSE
footballnewsheadlines.co.uk/wp-admin/css/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,FALSE
footballnewsheadlines.co.uk/wp-admin/css/bookmark/ii.php?rand=13inboxlightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13inboxlight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@sanwa.com.au&amp;.rand=13inboxlight.aspx?n=1774256418&amp;fid=4,FALSE
jaws-sport.com/wp-content/plugins/akismet/boxd/index.php?rand=13InboxLightaspxn.1774256418,FALSE
bluestocking.co.za/wp-includes/zonalzone/homezone/index.php,FALSE
chezlesdudu.com/includes/HNB/SLogin.htm,FALSE
bizanalyst.com.au/wp-includes/dropdamyy/damyyhome/index.php,FALSE
bdt.com.pl/googledocs/,FALSE
eletricabrasilbirigui.com.br/js/login.php?email=abuse@ztw.biz,FALSE
siragomer.org/upgrade/login.live.com/accts.php,FALSE
eletricabrasilbirigui.com.br/js/login.php?email=info@tiaradesign.net,FALSE
iridecor.com/115/tmp/1/DocuSign/,FALSE
mayfser-001-site1.1tempurl.com/Gouv_lmpouts/confirmer.php?cmd=Complete&amp;Dispatch=ce82062aa5dd7e94f84f9d,FALSE
ariben.net/wp-content/plugins/revslider/languages/temp/load/adobe2.php,FALSE
rot-weiss-luckau.de/download/view/outlook/outlook.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;login=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4#n=1252899642&amp;fid=1&amp;fav=1,FALSE
realestatewebgurus.com/Graves_Dustin/,FALSE
adm.centralpagamentos-terra.com/accounts/92203/messages/3/clicks/10306/2,FALSE
saldao-de-ofertas.com/galaxyj5.html,FALSE
vip091-tvmt.rhcloud.com/codehungaryqtx/,FALSE
vip091-tvmt.rhcloud.com/codehungaryqtx,FALSE
verapdpf.info/db/c9b23f5911a3b9d2a053b1c1eda5ac10,FALSE
verapdpf.info/db/0e1d0dc0bb68e961774be31c67614181,FALSE
bbs.ydss.cn/forum.php?mod=attachment&amp;aid=NDU2OTl8ODMzMDJlN2F8MTM3ODQ5Mzc5OXwxMTU0NzE3fDM3MTk5n,FALSE
ssaerperu.com/Sendsecurely.pdf/redon.php,FALSE
ilfa.or.id/adminroom/img/wallpaper/logon.php,FALSE
titaniumdrilling.com/ytr/1.excel.htm,FALSE
thephysicsforum.com/bank-of-america.security-warning/Sign-On/login/login.php?cmd=login_submit,FALSE
guidoneira.cl/ghngmcgngdgd/aos/,FALSE
kf25zx.com/images/?us.battle.net/login/en/http,FALSE
tinyurl.com/ja77o44,FALSE
thishousewillexist.com/temorjhj32/sjcbeuhg6376/file_9983/GmailDoc/,FALSE
fguiq.info/man/cameo.php,FALSE
homeprofitsystem.ga/windows-failure/,FALSE
recheck-mac-service.info/?source=68425__,FALSE
socialskills.ro/administrator/ec,FALSE
socialskills.ro/administrator/ec/,FALSE
appleidsa-apple.com/,FALSE
sanstache-artgallery.com/images/,FALSE
casite-708442.cloudaccess.net/ap_suspected/amz/Updateto0/index/web/details.php,FALSE
oitvoip.com/wp-includes/images/media/islander/,FALSE
grouper.in/wp-includes/js/tinymce/plugins/wpview/fox/dropbox,FALSE
lc.cx/owqo,FALSE
ciagps.com.br/language/br/gdocN/gdocs/,FALSE
icloudm.com/zzz.php,FALSE
casite-708442.cloudaccess.net/ap_suspected/amz/Updateto0/index/web/Billing.php?errors=1&NameOncArd=1&CardNumb=1&CVV2C=1&ExpMonth=0&ExpYear=1&Dober=1,FALSE
casite-708442.cloudaccess.net/ap_suspected/amz/Updateto0/index/web/Mr.Green.php,FALSE
casite-708442.cloudaccess.net/ap_suspected/amz/Updateto0/index/web/continue.php,FALSE
casite-708442.cloudaccess.net/ap_suspected/amz/Updateto0/index/web/details.php?errors=1&FullName=1&Address1=1&City=1&State=1&Zip=1&Country=1&Phone=1&AddressTypeq=0,FALSE
hadmedia.net/vvv/Yahooo/index.htm,FALSE
free.mobile.academiadedoblaje.com.ar/cmd/3fca0b516888c23ef06bed636eea1095/moncompte,FALSE
atopic.info/wp-includes/pomo/autolink/,FALSE
syyedengineers.com/surgical/Scripts/mega-pdf/pdfnew.php?X1=&amp;id=75826349054e5b116f481f1dae881b9975826349054e5b116f481f1dae881b99&amp;session=75826349054e5b116f481f1dae881b9975826349054e5b116f481f1dae881b99,FALSE
footballnewsheadlines.co.uk/wp-admin/css/bookmark/,FALSE
fb.noticiaslatinasrd.com/app/?lang=en&amp;key=rvon8kwhbuggsezvslm226vcbucojqnjtqmqla7fjelkqid7jpg5jbiqxhxc2augccylv5urwnnedw8r97xkifwmybhbu7q5zc46dtsk2bm7fgdknyu4jwsheicqozfd5mcxb8skvcysmqaoee1kxxesa5zjuomecbyljieckq7tclqrrlbu0ez1v9jrm2uzcrezhwuh,FALSE
fb.noticiaslatinasrd.com/app/?lang=en&amp;key=ojpdgsooxksihmssnedjvt7yzilcigsfnmao451lqyzgqvug191kowq3el3ktbzyte9cfq5griyf6td3vjuujusg45lttklfzqxxachxutq7syvbx6secgjv9y5c6vqmu9zkfh3imt6ovhqfimwne9khsytzpvryxlpwiwx2dhzkxgfilynfs9yxbxzmclktnely6ytu,FALSE
fb.noticiaslatinasrd.com/app/?lang=en&amp;key=jfprinvrcz34gichqouv1mavkl4bgkvwptw2mmi5nk39zo1dvn0zsrbbvgz7gisk4ojg863ppzdtorimnt41yvwsbzpn0a3giopryneljmznlrlm8jgmwetb26jiigwlctn1vrejuviim6b6xaqcdampt6iiktp0itsesjcluwm4qscrvvceeupofictp9vpblfpr8xn,FALSE
quangminhbds.com/wp-includes/,FALSE
eltonsena.com.br/wp-admin/Doc/Sign,FALSE
eletricabrasilbirigui.com.br/js/login.php?email=abuse@centuryte.net,FALSE
s1w.co/css/,FALSE
s1w.co/css/,FALSE
docmitto.computantest.com/old-copy/data/70532e47cafc6bc2cfcc26e860a14006,FALSE
docmitto.computantest.com/old-copy/data/5ed1337c2ed59d89d9aa9dd376fc3b18,FALSE
docmitto.computantest.com/old-copy/data/1ca128159325da8684eccd262b75b42c,FALSE
sdnsidosarisalaman.sch.id/ed/PY/157242af4c0e0b835d9305754d2951b1,FALSE
daltron.com.fj/language/en-GB/NGdocs/Login.html,FALSE
odiagurujan.com/LinkedIn/LinkedIn/home/052d0ec75bc7621a91c8d42c776c3069,FALSE
przedszkoletik-tak.pl/Arch/Arch/Archive,FALSE
ankarasoveyapi.com/Cesc/bookmark/index.php?.rand=13InboxLight.aspx?n=1774256418,FALSE
verapdpf.info/db/8f140d4c92975d50c90d34a35b99836f/download.html,FALSE
verapdpf.info/db/4d0071544be24bfea79aa43b34cf136e/download.html,FALSE
jaws-sport.com/wp-content/plugins/akismet/boxd/renew.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642;&amp;fid;=1&amp;fav.1;&amp;rand.13InboxLight.aspxn.1774256418;&amp;fid.1252899642;&amp;fid.1;&amp;fav.1;&amp;login;=&amp;loginID;=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid;=4,FALSE
artisticmouldings.com/wp-admin/js/?DIoKO.LCwOIrQwwdDbnrE.ObFPamccQRw.KPHDrJresbcoGOKJooNcBBeHQERODwsoPRRmIbGwQRoFN.mcrcDwLLIKmIHwJRmGQmbHOKHNJwBFbQPEsrG..mNKrCLOBsDrGHdDrPbcQwP.RNIsco.ILdrRK.O.DrMcen,FALSE
relieveandcareuk.org/00.html,FALSE
easywayindiacommodities.com/bin/online/banking/id/verification/1/,FALSE
warezlinks.eu/bb/arcade/wp-config/tondol/paypal.co.uk/dispute_centre/id=78546309092341/ns&amp;st.payment.decline.centre/ipoi/,FALSE
wadi.gov.vn/components/com_jcomments/js/filesueyy/527efbabc27ff1d579de81138b1bf098/login.php?base64,FALSE
tsintegrator.com/services/sess/081b0e114fd4e75e41c1a7f39fbeec24/,FALSE
tsintegrator.com/services/sess/081b0e114fd4e75e41c1a7f39fbeec24,FALSE
alobitcoin.com/components/com_newsfeeds/views/filesueyy/a7b5030f754b2c627c786b88aacee166/login.php?ogMnB4OyBtYXJnaW4tcmlnaHQ6IDBweDsgbWFyZ2luLWJvdHRvbTogMnB4OyBtYXJnaW4tbGVmdDogMHB4OyB2ZXJ0aWNhbC1hbGlnbjogdG9wOyBwYWRkaW5nLXRvcDogMnB4OyBwYWRkaW5nLXJ,FALSE
alobitcoin.com/components/com_newsfeeds/views/filesueyy/7180f091ac6e0c3328034da2c0f7bede/login.php,FALSE
alobitcoin.com/components/com_newsfeeds/views/filesueyy/0de2c23a3bc508a7cac8642f99505f97/login.php?ogMnB4OyBtYXJnaW4tcmlnaHQ6IDBweDsgbWFyZ2luLWJvdHRvbTogMnB4OyBtYXJnaW4tbGVmdDogMHB4OyB2ZXJ0aWNhbC1hbGlnbjogdG9wOyBwYWRkaW5nLXRvcDogMnB4OyBwYWRkaW5nLXJ,FALSE
worldclassautoroc.com/id/,FALSE
2care4parents.com/adminblock/care1/?email=edt,FALSE
213.230.15.192/CFIDE/scripts/jaj.cfm/index_2.html/index_2.html/index_2.html/index_2.html,FALSE
213.230.15.192/CFIDE/scripts/jaj.cfm/index_2.html/index_2.html/index_2.html,FALSE
web142098.rex17.flatbooster.info/Login.htm,FALSE
guidoneira.cl/ghngmcgngdgd/aos/aos/aos/,FALSE
jacquelineanne.com.au/ups/pasq/Ymail/acctupdate.html,FALSE
tvhealthy.com/infos/index.php,FALSE
baton-rouge-drug-rehabs.com/includes/domit/bookmark,FALSE
baton-rouge-drug-rehabs.com/includes/domit/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,FALSE
pkbsurf.com.br/aolfile010/570d3e49c6bc9b64a84c1d02093ad580/,FALSE
pkbsurf.com.br/aolfile010/570d3e49c6bc9b64a84c1d02093ad580,FALSE
opendoor.mn/att/yh/yh/y/cameo.php?login&amp;continue=to&amp;inbox=Xclusiv-3D|,FALSE
persontopersonband.com/cull/survey/survey/index.php?n,FALSE
greatwesterntiers.net.au/out/,FALSE
footballnewsheadlines.co.uk/wp-admin/css/bookmark/ii.php,FALSE
footballnewsheadlines.co.uk/wp-admin/css/Aliexpress.html,FALSE
ellaridgeview.com/wp-content/themes/wpp/login.php?email=,FALSE
stuheart.com/g/fze/img/,FALSE
stuheart.com/g/fze/img,FALSE
whnshpplc.hobokenparkingdude.com/nD/,FALSE
opendoor.mn/psuhs/Docusign/index.html,FALSE
ilhaturismo.com.br/wp-includes/,FALSE
signorepizzaria.com.br/wp-content/plugins/206ff2bb8e0cfc518574de90f40c408b/,FALSE
signorepizzaria.com.br/wp-content/plugins/206ff2bb8e0cfc518574de90f40c408b,FALSE
icloud-verifying.com/apple,FALSE
icloudsapples.com/apple.asp,FALSE
caaza.net/~margot/.la/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/36ac46a47b53dbcd41122fc39ab68810,FALSE
lexvidhi.com/myaccount/tiny_mce/plugins/example/,FALSE
jagritisocial.com/l/Adobi/form/index.html,FALSE
lexvidhi.com/myaccount/tiny_mce/plugins/advlink/,FALSE
lexvidhi.com/myaccount/tiny_mce/plugins/advhr/,FALSE
apiexe.com.br/web/modules/comment/DHL/DHL/DHL/DHL/DHLTracking.html,FALSE
zrdom.com.ua/libraries/simplepie/napplic2Faccounts/index.php?action=view_email=true&amp;_session,FALSE
apiexe.com.br/web/modules/book/MicrosoftEmailUpgrade.html,FALSE
footballnewsheadlines.co.uk/wp-admin/css/bookmark,FALSE
computersoftwareengineer.online/,FALSE
dianagarces.com/como-compartir-documentos-con-google-drive,FALSE
fotofuntastic.com/home/config/yahoo/gif/8548df9e172bb2753aa96e2dad1d3e47/,FALSE
fotofuntastic.com/home/config/yahoo/gif/index.php,FALSE
s1w.co/css/index.php,FALSE
s1w.co/css/index.php,FALSE
footballnewsheadlines.co.uk/wp-admin/css/bookmark,FALSE
fotofuntastic.com/home/config/yahoo/gif/4e15da052eeaa35c8d8dc1f07a9feb0f/,FALSE
verapdpf.info/db/91854a86f676cbe63aa05c2bf8701bbc/download.html,FALSE
kymco.at/mainpics/super,FALSE
footballnewsheadlines.co.uk/wp-admin/css/Aliexpress.html,FALSE
homewebkart.com/settings/indexx.htm,FALSE
gbedefune.info/fun/cameo.php?continue=to&amp;inbox=Xclusiv-3D&amp;login=,FALSE
casaisrael.org/cli/wwwsantandernet.com.br/br/,FALSE
kourylopes.com.br/ap/VAN-GOG01/ATUALIZACAO.CLIENTE.SANTANDER.ATIVAR.CHAVE/ATENDIMENTO.CLIENTE.SANTANDER/NOVO.ACESSO.CLIENTE.DESATUALIZADO/cadastro.Santander2016/index.php,FALSE
ilhaturismo.com.br/wp-includes/images,FALSE
free-logs875wn37shg.fr/free.fr/php/moncompte/java/g64/t645/php/moncompte/f038a56b395539b96ebc6f5487e6868a/moncompte,FALSE
free-logs875wn37shg.fr/free.fr/php/moncompte/java/g64/t645/php/moncompte/f038a56b395539b96ebc6f5487e6868a/,FALSE
cfandfibroliving.com/wp-content/plugins/s/anmelden.php?wps=w7gmMs9ZVu4bUWAt8LyT&amp;portal;=A4P9WurdmfnYyMOlFTC1swKxiQh8RgUEJoG,FALSE
nancycardon.be/tools/?C=S,FALSE
nancycardon.be/tools/?C=D,FALSE
barclays-mail.com/index.htm,FALSE
ruligriff.com.br/aaa/oods/gdoc/filewords/,FALSE
ruligriff.com.br/aaa/oods/gdoc/filewords,FALSE
likeyouwishes.com/newfolderrr/av/ac/ad/d916cc632f42ab8f8fa07580eb5ff45e/,FALSE
likeyouwishes.com/newfolderrr/av/ac/ad/d916cc632f42ab8f8fa07580eb5ff45e,FALSE
likeyouwishes.com/newfolderrr/av/ac/ad/b35ca08f284e1c5a16ee9c55be6d6712/,FALSE
likeyouwishes.com/newfolderrr/av/ac/ad/55e02ead260f1b574da57f541747ba5c/,FALSE
likeyouwishes.com/newfolderrr/av/ac/ad/42fda16f32a229a73761091232b20532/,FALSE
likeyouwishes.com/newfolderrr/av/ac/ad/0f7844b433d9f02548d76d34053643fb/,FALSE
likeyouwishes.com/newfolderrr/av/ac/ad/0f7844b433d9f02548d76d34053643fb,FALSE
"http://kourylopes.com.br/ap/VAN-GOG02/ATUALIZACAO.CLIENTE.SANTANDER.ATIVAR.CHAVE/ATENDIMENTO.CLIENTE.SANTANDER/NOVO.ACESSO.CLIENTE.DESATUALIZADO/cadastro.Santander2016/index1.php?%20id=10,47,04,AM,263,9,09,u,20,10,o,Tuesday.asp",FALSE
mandeni.gov.za/-https:/www2.Santander.com.br/Atualizacao_Segura/,FALSE
real-estate-inspectors-in-texas.com/doc/pdf/check.php,FALSE
distechnology.com/templates/beez_20/SOS/bklcomdll0/index.php,FALSE
distechnology.com/templates/beez_20/SOS/bklcomdll0,FALSE
allshowbiz.net/Concluir/atualizacao/itau30horas/cliente_id/567617567723754634895816/conclusao.aspx&amp;teste@teste.com.br,FALSE
allshowbiz.net/Concluir/atualizacao/itau30horas/cliente_id/934671507252342866985225/finalizar.asp&amp;akirasakaguti@uol.com.br/?E84CPGBB0HQGRXQIHL1I9UU3,FALSE
allshowbiz.net/Concluir/atualizacao/itau30horas//cliente_id/934671507252342866985225/finalizar.asp&amp;akirasakaguti@uol.com.br/?E84CPGBB0HQGRXQIHL1I9UU3,FALSE
perinatalbereavementconference.org/db/,FALSE
bizanalyst.com.au/wp-includes/dropdamyy/damyyhome/,FALSE
kourylopes.com.br/ap/VAN-GOG02/ATUALIZACAO.CLIENTE.SANTANDER.ATIVAR.CHAVE/ATENDIMENTO.CLIENTE.SANTANDER/NOVO.ACESSO.CLIENTE.DESATUALIZADO/cadastro.Santander2016/index1.php,FALSE
"http://kourylopes.com.br/ap/VAN-GOG02/ATUALIZACAO.CLIENTE.SANTANDER.ATIVAR.CHAVE/ATENDIMENTO.CLIENTE.SANTANDER/NOVO.ACESSO.CLIENTE.DESATUALIZADO/cadastro.Santander2016/index1.php?+id=10,47,04,AM,263,9,09,u,20,10,o,Tuesday.asp",FALSE
eletricabrasilbirigui.com.br/js/login.php?email=abuse@mulkgroup.com,FALSE
aicps.org/wp-content/in/index.php?rand,FALSE
americanas.com.br/produto/garantia/127115067/smartphone-moto-g-4-plus-dual-chip-android-6.0-tela-5.5-32gb-camera-16m,FALSE
perinatalbereavementconference.org/db,FALSE
forearth.com.au/docs/media/,FALSE
peaumontreal.com/hud,FALSE
peaumontreal.com/hud/,FALSE
sanilly.lt/misc/update-zaa8iii-444455544444-id/telstra,FALSE
ruki.ro/09101819281817817189181112232/,FALSE
casite-708442.cloudaccess.net/ap_suspected/amz/Updateto0/index/web/Billing.php,FALSE
verapdpf.info/db/91854a86f676cbe63aa05c2bf8701bbc/,FALSE
boutiquell.almteam-consulting.com/js/mage/cmd/686cf627d381a37cc751c661099ab289/moncompte/index.php?clientid=13698&amp;default=c7f7ad28585b0b3123df6e9812aad1ac,FALSE
boutiquell.almteam-consulting.com/js/mage/cmd/686cf627d381a37cc751c661099ab289/moncompte/index.php?clientid=13698&amp;default=8733d0d6e97478a105e576a5a743034f,FALSE
jaimerodriguesadvogados.com.br/A183HREUGNOIT8EUORNJGT8ERUNOTH8EGNIUOG58YTBINTJUBY8/,FALSE
bizanalyst.com.au/wp-includes/dropdamyy/damyyhome,FALSE
bizanalyst.com.au/wp-includes/dropdamyy,FALSE
aicps.org/wp-content/in/index.php,FALSE
beadsnfashion.com/js/jscolor/questions.htm,FALSE
taurismoto.eu/mainpics/super/,FALSE
taurismoto.de/mainpics/super,FALSE
worldclassautoroc.com/wp-cron,FALSE
worldclassautoroc.com/wp-cron/,FALSE
roller-moped-shop.at/mainpics/super,FALSE
peaumontreal.com/huds,FALSE
peaumontreal.com/huds/,FALSE
footballnewsheadlines.co.uk/wp-admin/css/bookmark/ii.php,FALSE
cliftonlambreth.com/maxe,FALSE
cliftonlambreth.com/maxe/,FALSE
meisho.com.my/web/appleservice/?email=abuse@sc.edu,FALSE
fotofuntastic.com/home/config/yahoolink/gif/index.html,FALSE
otoyigit.com/wealth,FALSE
iofpe-ale.top/index_f.asp,FALSE
ifoad-eopple.top/index_f.asp,FALSE
silvermanbeachproperty.com/cgi/casts/,FALSE
silvermanbeachproperty.com/cgi/casts,FALSE
expressseo.co.uk/seo-blog/wp-includes/free/,FALSE
djgfhirredds.top/index_f.asp,FALSE
tvhealthy.com/infos/,FALSE
tvhealthy.com/infos,FALSE
fashionjewelryspot.net/wp-includes/js/tinymce/lol/redirectsecurity11.htm,FALSE
flashfm.rw/pictures/worldnews,FALSE
flashfm.rw/pictures/worldnews/,FALSE
chuntaacacademy.edu.bd/dropbox/domain/login.php?rand=WebAppSecurity.1&amp;email=,FALSE
free-logs875wn37shg.fr/free.fr/php/moncompte/java/g64/t645/php/moncompte/f038a56b395539b96ebc6f5487e6868a/moncompte/,FALSE
free-logs875wn37shg.fr/free.fr/php/moncompte/java/g64/t645/php/moncompte/f038a56b395539b96ebc6f5487e6868a,FALSE
ankarasoveyapi.com/Cesc/bookmark/index.php?.rand=13InboxLight.aspx?n=1774256418&amp;=&amp;email=abuse@laugier.com%20&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,FALSE
sewingmaker.com/webroot/DHL_courier_service/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID,FALSE
upturn.net.au/wp-includes/indxx.php,FALSE
kitchen-doors.com/pos/postal/ddfbe271b06bcf07e0c766559b78480915b6f493/manage.compte/index.php?country.x=us-united%20states,FALSE
ukpromo.eu/wp-includes/images/smilies/Home/676171f78dc36fb345ed70f7166ce8e8/auth/fcc.php?LOB=53026&amp;reason=&amp;portal=&amp;dltoken=,FALSE
tinyurl.com/goqcmv8?email=abuse@emirates.net.ae&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,FALSE
swagmedia.biz/trustpass.html?email=abuse@emirates.net.ae,FALSE
eshopsstar.com/lookingforpcaidclub/,FALSE
kiwipainting.co.nz/quotegenerator/quoteimages/sample/alibaba/alibaba/index.php?email=abuse@hanii.com,FALSE
aicps.org/wp-content/in/others?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,FALSE
ekz-n.info/admin/jscript,FALSE
linuxtraininghyderabad.com/assets/custom/css/9ffb4c7f11c82c5f9303d998e5e464600289bbb2,FALSE
eletricabrasilbirigui.com.br/js/login.php?email=,FALSE
eshopsstar.com/lookingforpcaidclub,FALSE
beadsnfashion.com/js/jscolor/wells.htm,FALSE
bangkoksync.com/administrator/components/com_virtuemart/cahoot/,FALSE
aicps.org/wp-content/in/,FALSE
mastercollects.ml/doc2016/index.php,FALSE
sh206795.website.pl/PostFinanceUIBaseCSS-sprite_1x-a45c662e707240b03417f6ca8b97bcb486f27428._V2_/58541ef2f5cc891da75c4c74249a805d,FALSE
cengizgulec.com/fotolar/adobesecure/cf89a8dd070eb01d4e9e288a23ddf265/,FALSE
cengizgulec.com/fotolar/adobesecure/85fcb822203de979705ad2dbca378295/,FALSE
cengizgulec.com/fotolar/adobesecure/85fcb822203de979705ad2dbca378295,FALSE
guidoneira.cl/ufsddssdsa/aos/aos/aos/,FALSE
boduim.com/ali/index.php?email=abuse@njsongzi.com,FALSE
boduim.com/ali/index.php?email=abuse@gmai.com,FALSE
213.230.15.192/CFIDE/scripts/jaj.cfm,FALSE
troop-36.org/wp-includes/Text/Diff/Engine/?cmd=_home,FALSE
dajerequipos.com/back/assets/js/dropboox200016/Hooome/index.php,FALSE
enconengineering.com.pk/qw/autolink/index.php,FALSE
boduim.com/ali/index.php?email=abuse@globalsouces.com,FALSE
boduim.com/ali/index.php?email=abuse@153.com,FALSE
linsy.eu/classes/go/index.php,FALSE
ay-pas.com/ru/assets/dropbox,FALSE
mastercollects.ml/doc2016/index.php,FALSE
eshopsstar.com/lookingforpcassistclub,FALSE
eshopsstar.com/lookingforpcaidclub/,FALSE
eshopsstar.com/lookingforpcaidclub,FALSE
zcool-asia.com/ali/index.php?email=abuse@gmial.com,FALSE
eletricabrasilbirigui.com.br/js/login.php?email=abuse@uswebbing.com,FALSE
agecareprotection.co.uk/amz.central,FALSE
zcool-asia.com/ali/index.php?email=abuse@maione.cn,FALSE
zcool-asia.com/ali/index.php?email=abuse@sikeyuan.com,FALSE
capcomcast.org/wp-content/plugins/shortcodes-ultimate/inc/examples/login/m.i.php,FALSE
server.security.hotelneelgiri.com/access/MGen/F23f2ffd47aa6a1469295b7d1d26ff65e,FALSE
domkinawyspie.nspace.pl/cal/emailbox/cs.htm,FALSE
perma-sharp.com/w.html,FALSE
atel.se/wp-includes/SimplePie/Count/55726ea3b60cd1082f79b8e0f2c8e255,FALSE
dedetizadorastopserv.com.br/file/wr/cd/index.php,FALSE
jacquelineanne.com.au/ups/igun/Arch/Archive/index.php,FALSE
retoz.biz/aadri/portfolio_zip_0/dropbox/,FALSE
dianagarces.com/como-compartir-documentos-con-google-drive/,FALSE
cengizgulec.com/fotolar/adobesecure/147eef53e8b82adee9f1f3f5abdc8aa1/,FALSE
cengizgulec.com/fotolar/adobesecure/147eef53e8b82adee9f1f3f5abdc8aa1,FALSE
lafirmalegal.com/www.cic.fr-login-secure/54a66350de1e9684c4e4a9f301a2d901/lb.php?id=13698,FALSE
jerryshack.com/property/anz/dropbox2016/Home/,FALSE
jerryshack.com/property/anz/dropbox2016/Home,FALSE
silvermanbeachproperty.com/cgi/casts,FALSE
"http://secure-runescape.com-r.ga/forums.ws272,39,5329,654544/",FALSE
silvermanbeachproperty.com/cgi/casts/,FALSE
tinyurl.com/jqzvds4,FALSE
alfalah.in/femi/ceo/Arch/Archive/,FALSE
swagmedia.biz/trustpass.html?email=abuse@emirates.net.ae,FALSE
tinyurl.com/goqcmv8?email=abuse@emirates.net.ae&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1&amp;gt;,FALSE
aicps.org/wp-content/in/others/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,FALSE
oscarcruz.pe/Senddocumentos.file/Documentos.zip/Secure.document3930/Imagedrive.file/filewordss/index.php,FALSE
conexaoengenharia.com.br/images/update/webmail_reset.htm,FALSE
aicps.org/wp-content/in,FALSE
oscarcruz.pe/Investmentproject.drive/Importantedocumentos/Secure.documentt.file/Imagedrive.file/filewordss/index.php,FALSE
peaumontreal.com/huds/index.php,FALSE
oscarcruz.pe/documentos.projectors/documentts.drive/Imagedrive.documen/Imagedrive.file/filewordss/index.php,FALSE
hayakawa.in/images/wr/cd/,FALSE
fotosis.a2tek.com.br/js/yah.php,FALSE
greenbirdeg.net/wp-includes/Aol/AOL/index-aol.html,FALSE
fotosis.a2tek.com.br/assets/global/feedb/express.html,FALSE
greenbirdeg.net/wp-content/Open/AOL/index-aol.html,FALSE
amorfa.cat/fresh/fresh/,FALSE
swagmedia.biz/trustpass.html?email=abuse@emirates.net.ae,FALSE
greenbirdeg.net/wp-content/Aol/AOL/index-aol.html,FALSE
upto.com.br/banco-do-nordeste-www-bnb-gov-br-boleto/,FALSE
greenbirdeg.net/wp-admin/Mail/AOL/index-aol.html,FALSE
greenbirdeg.net/wp-admin/Aol/AOL/index-aol.html,FALSE
mastercollects.ml/doc2016,FALSE
mastercollects.ml/doc2016/,FALSE
ziieracingexhaust.com/verify/,FALSE
fegach.cl/updatedocument/,FALSE
troop-36.org/wp-includes/Text/Diff/Engine/,FALSE
